Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrix_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	gammaShape.s:h3n2_2deme	freqParameter.s:h3n2_2deme1	freqParameter.s:h3n2_2deme2	freqParameter.s:h3n2_2deme3	freqParameter.s:h3n2_2deme4
5024000	-4593.731726064864	-4533.143008598272	-60.588717466591994	-4533.143008598272	6.718500833507646	36.387683791941214	29.790520104757437	6.597163687183777	1	12	40	19	0	1.4134115873480413	0.2567164027233501	0.07589915787930195	1.7133697371106589	0.004635804494132186	5.347154015654994	0.2158543111929329	0.36047323824263733	0.2153099142777514	0.17997034229262157	0.2442465051869904
5025000	-4595.169859859765	-4536.8053474721855	-58.36451238757924	-4536.8053474721855	6.53431351205181	35.63843082955743	29.466768052300097	6.171662777257327	1	13	41	18	0	1.3113810909223849	0.1733927474727791	0.04416289401132006	1.720815857196754	0.0042205826459540356	6.644867128083812	0.18673839064956474	0.36047323824263733	0.2153099142777514	0.17997034229262157	0.2442465051869904
5026000	-4599.2476699010085	-4546.568763844537	-52.67890605647138	-4546.568763844537	6.5026653548635105	34.76101851626555	27.43527681683339	7.325741699432166	0	10	39	20	0	1.446816957897909	0.1761226390055347	0.014204699826214383	1.5909351903748095	0.005809142259683891	6.644867128083812	0.32460067833774775	0.3522936196625922	0.22348953285779652	0.17997034229262157	0.2442465051869904
5027000	-4589.515746453295	-4535.782678266695	-53.733068186599674	-4535.782678266695	6.7477628380881045	34.87433657120169	26.544656073777677	8.329680497424	0	9	38	21	0	1.184416852323978	0.28211879239314946	0.04467198209678329	0.8330395786484677	0.005000300436364835	7.209676307262895	0.2171036914166249	0.3522936196625922	0.22348953285779652	0.17997034229262157	0.2442465051869904
5028000	-4592.982487135422	-4538.745602034852	-54.23688510057035	-4538.745602034852	6.649952530095697	34.89378920972977	27.014862580880664	7.878926628849111	0	10	39	20	0	1.15047280965537	0.23951030473143428	0.006591933227258378	1.427195796558423	0.004820774490207516	5.788925828796853	0.2171036914166249	0.3558751286694017	0.22348953285779652	0.17997034229262157	0.24066499618018092
5029000	-4579.798566295826	-4528.696461830153	-51.10210446567366	-4528.696461830153	6.649306788592361	34.47871761593359	28.407480545959245	6.071237069974352	0	10	39	20	0	1.8478781635338384	0.21273888223822002	0.006547962898200076	1.7483559796433947	0.004807228210836092	5.788925828796853	0.2716471784136426	0.34485779352702717	0.22348953285779652	0.19098767743499606	0.24066499618018092
5030000	-4592.635939689479	-4534.776285516295	-57.859654173184275	-4534.776285516295	6.76706600164225	35.15337113856893	28.72081552178431	6.432555616784617	0	10	39	20	0	1.8495737909279724	0.21293409309337227	0.02298148772470154	1.951443717701953	0.0047287857584659395	5.788925828796853	0.2716471784136426	0.34485779352702717	0.22348953285779652	0.19098767743499606	0.24066499618018092
5031000	-4602.714404051219	-4538.531461706545	-64.1829423446741	-4538.531461706545	7.209797768883089	36.3988746381731	29.84094592427884	6.557928713894267	2	12	39	20	0	1.3921582270329937	0.18431739546841636	0.09827243916365826	2.8243218433046473	0.005588475680293838	5.788925828796853	0.2716471784136426	0.34485779352702717	0.22348953285779652	0.19098767743499606	0.24066499618018092
5032000	-4590.753223431727	-4534.958896547372	-55.79432688435428	-4534.958896547372	7.075425449701388	34.73382563390208	28.126800194241746	6.607025439660318	2	12	39	20	0	1.1745250474838085	0.18361440431866954	0.09477661402844527	2.835135119459354	0.004860853911796281	5.788925828796853	0.2435666678465286	0.33484315382036	0.22348953285779652	0.19098767743499606	0.2506796358868481
5033000	-4597.830165512911	-4530.080666283505	-67.74949922940586	-4530.080666283505	7.0097215366575965	36.6223125295372	29.584429676946666	7.037882852590541	4	12	38	21	1	1.6463034953950308	0.19592362334588678	0.1901060936236514	2.8586204707823653	0.00459835374993776	5.788925828796853	0.2435666678465286	0.33484315382036	0.22348953285779652	0.19098767743499606	0.2506796358868481
5034000	-4592.597090253195	-4530.685621541106	-61.911468712089544	-4530.685621541106	7.109716432304433	37.28350774599134	29.206248783056335	8.077258962935005	3	10	36	23	0	1.5237895400351815	0.1952576576822077	0.2406935900366982	0.7175373778842653	0.00464123425660495	5.788925828796853	0.2435666678465286	0.33484315382036	0.22348953285779652	0.19098767743499606	0.2506796358868481
5035000	-4585.936827959362	-4521.646336450455	-64.29049150890701	-4521.646336450455	7.150828544747359	37.745574639303044	27.949349882173543	9.796224757129496	4	10	35	24	0	1.5196546225807512	0.15418354861975117	0.34266114981022655	0.7194897674495873	0.0041778630141529405	7.697504150396718	0.299137711363668	0.324958201405858	0.22348953285779652	0.20087262984949805	0.2506796358868481
5036000	-4597.836117794916	-4526.4034778486	-71.43263994631636	-4526.4034778486	6.800238051951902	37.0375351775086	26.87254317019446	10.164992007314144	8	13	35	24	1	1.5998413144478847	0.20744870105283447	0.3163986026105638	1.356180588197152	0.004790026130688485	7.834985916483075	0.299137711363668	0.324958201405858	0.22348953285779652	0.20087262984949805	0.2506796358868481
5037000	-4593.614290864377	-4525.643713281814	-67.97057758256355	-4525.643713281814	6.878899211326782	37.22334934398719	29.39761699681673	7.825732347170447	7	15	37	22	0	1.2155760272509017	0.20677548285613342	0.43576914536152767	1.5453910445313586	0.0049136305856961136	7.834985916483075	0.17500943309727127	0.324958201405858	0.22348953285779652	0.20087262984949805	0.2506796358868481
5038000	-4596.473711181505	-4520.318003106894	-76.15570807461052	-4520.318003106894	6.737435068827559	37.23638220313243	27.44883242598457	9.78754977714786	5	12	36	23	0	1.9203321148413846	0.2546452446955957	0.09862648853869703	1.4205176240539854	0.004672815096092514	7.834985916483075	0.17500943309727127	0.324958201405858	0.22348953285779652	0.19590097031670836	0.25565129541963777
5039000	-4584.969111167174	-4522.6111131369125	-62.35799803026123	-4522.6111131369125	6.6785954093941635	35.53768135809167	26.882249567982402	8.655431790109265	2	10	37	22	0	1.7883275002720083	0.2448043771210567	0.039761961543854155	1.4240434309287584	0.004890228481294541	7.834985916483075	0.17500943309727127	0.32439345757337124	0.22348953285779652	0.19646571414919514	0.25565129541963777
5040000	-4594.077267978938	-4529.354935833655	-64.7223321452826	-4529.354935833655	6.8881634935645835	37.27273915305008	28.908427789212897	8.364311363837198	1	10	38	21	0	1.4471686184750945	0.2842514417840824	0.03987026950338765	0.896744083171238	0.004547054726720866	7.834985916483075	0.17500943309727127	0.32439345757337124	0.22348953285779652	0.19646571414919514	0.25565129541963777
5041000	-4596.148965177213	-4526.045611186314	-70.10335399089821	-4526.045611186314	7.1443855176314415	37.42998979264773	27.22862128790285	10.20136850474488	2	9	36	23	0	1.0336859970741217	0.2916598922545713	0.030289820546734566	0.8893626800297455	0.0042133573203952685	7.834985916483075	0.17500943309727127	0.32439345757337124	0.22348953285779652	0.19646571414919514	0.25565129541963777
5042000	-4606.381695535364	-4530.046115302896	-76.3355802324674	-4530.046115302896	7.09662259210804	38.98282989320008	25.69590841597493	13.286921477225155	4	9	34	25	0	1.555125784918439	0.47562877936009335	0.18819187935517648	0.7545850035470766	0.004525409829810171	7.834985916483075	0.17500943309727127	0.35196455243145164	0.22348953285779652	0.19646571414919514	0.2280802005615574
5043000	-4604.220422615968	-4528.842853147912	-75.37756946805663	-4528.842853147912	6.787698429300364	38.428777501468375	26.49221880533102	11.936558696137345	5	10	34	25	0	1.4588416723680844	0.3881835031477909	0.18565420528869886	0.7444097993830313	0.0040518122691057794	7.834985916483075	0.20290697662377477	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5044000	-4602.094788837207	-4524.092549225734	-78.00223961147236	-4524.092549225734	6.754290410682288	37.2142951813083	26.452905563337747	10.761389617970561	8	13	34	25	0	1.9674874254185875	0.3777648342648061	0.2723085411563973	1.2103306480874214	0.00419549094916989	7.834985916483075	0.20290697662377477	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5045000	-4598.5650340414595	-4521.360850534059	-77.20418350740047	-4521.360850534059	6.697526171422627	36.17525923922055	24.806421774782415	11.36883746443815	9	12	33	26	1	2.0713763904610483	0.3266846201555953	0.27225362634064054	0.8511734978562885	0.004665222040588234	7.834985916483075	0.20290697662377477	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5046000	-4599.769570796476	-4526.878479383593	-72.89109141288262	-4526.878479383593	6.953151041346559	36.128274986825495	25.584712994975874	10.543561991849618	4	11	36	23	0	1.9578060778074973	0.3268734735089147	0.27209632997230615	1.1265764372643468	0.004345900570526694	7.834985916483075	0.20290697662377477	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5047000	-4590.611830369122	-4529.929493553414	-60.682336815707814	-4529.929493553414	6.702943839652778	34.24126889140242	25.42524378233768	8.816025109064743	2	9	36	23	0	1.6396388195185545	0.3315102809059115	0.2682905406855801	1.1108191040579232	0.005560850156442752	7.834985916483075	0.20290697662377477	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5048000	-4607.986354765586	-4527.399623869032	-80.58673089655329	-4527.399623869032	6.693824834660964	36.293502442814145	25.241676315497003	11.051826127317142	9	15	35	24	0	1.9333346616999312	0.33271675646864907	0.23235870937409212	1.6079300971330364	0.004601764347356291	7.834985916483075	0.20290697662377477	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5049000	-4599.597148980322	-4523.118643913952	-76.47850506637008	-4523.118643913952	6.761598323928682	36.63355793615628	22.97826604908457	13.655291887071716	8	11	33	26	1	0.8571444154829917	0.5280234389386527	0.25168117228857334	0.7809059306168495	0.004734103239491534	7.896359882842902	0.2717810973396322	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5050000	-4597.606915139979	-4521.93298182751	-75.67393331246896	-4521.93298182751	6.9192626674642685	36.96806788647514	25.981159346180068	10.986908540295069	6	12	35	24	0	1.464441105358934	0.46835381062738674	0.3231757010232487	0.5429804831924995	0.004599812758739803	7.717210936595101	0.2717810973396322	0.3277819806702734	0.22348953285779652	0.19646571414919514	0.2522627723227356
5051000	-4600.547356912281	-4523.590359353086	-76.95699755919601	-4523.590359353086	7.191454013386456	37.58512606664389	22.979608780739373	14.605517285904526	9	11	32	27	1	1.2598206975116606	0.3955350326938616	0.5006361395495431	0.9299185904494662	0.005017230440121191	7.717210936595101	0.2717810973396322	0.3277819806702734	0.22348953285779652	0.2134222226922029	0.23530626377972783
5052000	-4610.961494476146	-4526.621798085494	-84.33969639065128	-4526.621798085494	7.286417750577182	39.238445796008996	24.021172165180353	15.217273630828632	12	12	30	29	1	1.3211058489176206	0.4813932222321944	0.49106733566204297	0.9254440323824169	0.003961111198128663	9.976635067677897	0.2717810973396322	0.3277819806702734	0.22348953285779652	0.2134222226922029	0.23530626377972783
5053000	-4617.507968638931	-4529.221053797278	-88.28691484165313	-4529.221053797278	7.450478383893969	40.00293738933661	26.258390235033232	13.744547154303378	8	11	33	26	1	1.196516824866525	0.7811872928404958	0.38580849061577394	0.5149604474537179	0.0041496955784235375	9.943653042217704	0.2664639125434452	0.3277819806702734	0.22348953285779652	0.2134222226922029	0.23530626377972783
5054000	-4618.806307866201	-4527.981864897314	-90.82444296888663	-4527.981864897314	7.5197949135441515	40.84496236282325	23.848958759524805	16.996003603298444	9	11	32	27	1	0.9960501803655946	0.8443394387342099	0.38212629731619785	0.5100456154702787	0.004502568325854684	9.943653042217704	0.2668508696188497	0.3277819806702734	0.21669674048158374	0.2134222226922029	0.2420990561559406
5055000	-4609.928158832138	-4517.136279218772	-92.79187961336648	-4517.136279218772	7.693152272490941	43.33222145075826	25.836534085215035	17.495687365543223	6	8	31	28	0	1.194143215926804	0.6265133835314454	0.22926335353498412	0.5074159877342732	0.00404482626255705	5.531144246100015	0.2668508696188497	0.3451105941998018	0.19936812695205536	0.2134222226922029	0.2420990561559406
5056000	-4614.503837840998	-4523.44522833209	-91.05860950890802	-4523.44522833209	7.046267882960418	40.55056046969593	24.032464126499534	16.518096343196426	7	9	31	28	0	1.0984319057423142	0.9198498970956133	0.2299553268202429	0.36851578400525237	0.003891207851934058	5.531144246100015	0.37600451083334574	0.3451105941998018	0.19936812695205536	0.2134222226922029	0.2420990561559406
5057000	-4615.759615860335	-4521.098898273817	-94.66071758651744	-4521.098898273817	6.949316552922591	40.90824431873463	22.031588835176866	18.87665548355777	10	9	29	30	1	1.1149859553438137	0.9337126051459266	0.4345958924347932	0.3630444787048394	0.004293915570695121	5.531144246100015	0.37600451083334574	0.3445343083023351	0.19994441284952202	0.2134222226922029	0.2420990561559406
5058000	-4621.211776802726	-4527.596066308168	-93.61571049455779	-4527.596066308168	6.898303756870843	41.618883313247856	21.453089286171846	20.165794027075993	11	7	26	33	1	1.1157440368744833	0.7651453864867936	0.43042942349379687	0.3617166192396459	0.00420963455148694	5.531144246100015	0.37600451083334574	0.3445343083023351	0.19994441284952202	0.2134222226922029	0.2420990561559406
5059000	-4622.3584175758715	-4525.487630365239	-96.87078721063236	-4525.487630365239	7.128632816732397	41.52470491342284	22.61868831880035	18.906016594622486	13	11	28	31	1	1.3597245263865316	0.5566155702391762	0.43419712708088604	0.2603619518438866	0.004632617960126273	8.46508935425823	0.37600451083334574	0.3445343083023351	0.19994441284952202	0.2134222226922029	0.2420990561559406
5060000	-4613.81803674011	-4519.189396523512	-94.62864021659777	-4519.189396523512	7.149015791365339	42.0941816672396	26.120419938262486	15.973761728977117	11	11	30	29	1	1.476093399052503	0.6475478713781341	0.42978303410702595	1.124565480262555	0.004173779138815139	8.46508935425823	0.37600451083334574	0.33632333481303	0.2081553863388271	0.2134222226922029	0.2420990561559406
5061000	-4607.456144911926	-4524.255504278705	-83.20064063322035	-4524.255504278705	7.19575940936425	40.334560599884156	27.557296180006595	12.777264419877568	17	19	32	27	1	1.4757290405279018	0.3293927333064723	0.5525527485107545	1.124843136260339	0.004092161713070971	7.52495355656581	0.37600451083334574	0.33632333481303	0.2081553863388271	0.21067699710797877	0.24484428174016473
5062000	-4621.529769192908	-4529.821557264115	-91.70821192879349	-4529.821557264115	7.010151987164605	40.99898848852059	29.11201731100284	11.88697117751775	10	12	32	27	1	2.7488842870755485	0.3822422183802367	0.6391802149091159	1.1199525982197716	0.00439526279593368	7.52495355656581	0.37600451083334574	0.33632333481303	0.2081553863388271	0.21067699710797877	0.24484428174016473
5063000	-4619.027111529574	-4519.352667955756	-99.67444357381763	-4519.352667955756	7.319704261849231	41.74460645347163	26.51457468335498	15.230031770116662	17	16	29	30	1	1.5554503682431564	0.36755526557861556	0.7282001845807408	1.550859201179681	0.004171738835036548	7.52495355656581	0.17651647624157488	0.33632333481303	0.2081553863388271	0.21067699710797877	0.24484428174016473
5064000	-4614.398330844956	-4530.317978347256	-84.08035249769965	-4530.317978347256	7.343544762602344	39.388637622915795	26.787980245843606	12.6006573770722	16	17	30	29	0	1.5591870820598501	0.3566781732247277	0.5746374069395017	1.1842930507341158	0.003963869611720755	7.52495355656581	0.2674467777102289	0.33632333481303	0.2081553863388271	0.21067699710797877	0.24484428174016473
5065000	-4614.9260010691	-4525.733848079053	-89.19215299004634	-4525.733848079053	7.092619114499173	39.247914234561385	26.690294150320042	12.55762008424135	9	14	34	25	0	1.1599055992547753	0.35847209607579544	0.6172078895876278	1.1783664238381042	0.004217549609423508	7.52495355656581	0.2674467777102289	0.33632333481303	0.2081553863388271	0.21067699710797877	0.24484428174016473
5066000	-4616.5541322361605	-4524.413729074072	-92.14040316208846	-4524.413729074072	7.1935218726323304	39.518824450987005	23.6097106818626	15.909113769124392	15	16	31	28	1	1.4700769374684566	0.4751585030277403	0.6223428857347929	1.1881701012512367	0.0041502232422103175	6.139813903701483	0.2674467777102289	0.33632333481303	0.2081553863388271	0.21067699710797877	0.24484428174016473
